id_partida,regiao,id_players,name_players,pick,win,win_rate,modo,mapa,data_adicao,player_tag,player_name,id_time,nome_time,tipo
20260809T175611_Konnakol_#J99YU9QY_#2GLC89RVQ_#2L892GP_#2QUVGVYYC2_#28P8VYJY2_#9QL9229LC_MAX_GUS_NANI_MR. P_RICO_MEEPLE,EA,#J99YU9QY;#2GLC89RVQ;#2L892GP;#2QUVGVYYC2;#28P8VYJY2;#9QL9229LC,SKC|Kuru;うにょーんTT;ブロスタプレイヤー;異変だ、引き返そう！;よろんぷりぃ🐺🐏;𝓓𝓐𝓜𝓔𝓓𝓐🙄,MAX,1,100.0%,knockout,Konnakol,09/08/2026 14:56:11,#J99YU9QY,SKC|Kuru,SKCEA,SKC EA,tournament
20260809T175611_Konnakol_#J99YU9QY_#2GLC89RVQ_#2L892GP_#2QUVGVYYC2_#28P8VYJY2_#9QL9229LC_MAX_GUS_NANI_MR. P_RICO_MEEPLE,EA,#J99YU9QY;#2GLC89RVQ;#2L892GP;#2QUVGVYYC2;#28P8VYJY2;#9QL9229LC,SKC|Kuru;うにょーんTT;ブロスタプレイヤー;異変だ、引き返そう！;よろんぷりぃ🐺🐏;𝓓𝓐𝓜𝓔𝓓𝓐🙄,GUS,1,100.0%,knockout,Konnakol,09/08/2026 14:56:11,#2GLC89RVQ,うにょーんTT,SKCEA,SKC EA,tournament
20260809T175611_Konnakol_#J99YU9QY_#2GLC89RVQ_#2L892GP_#2QUVGVYYC2_#28P8VYJY2_#9QL9229LC_MAX_GUS_NANI_MR. P_RICO_MEEPLE,EA,#J99YU9QY;#2GLC89RVQ;#2L892GP;#2QUVGVYYC2;#28P8VYJY2;#9QL9229LC,SKC|Kuru;うにょーんTT;ブロスタプレイヤー;異変だ、引き返そう！;よろんぷりぃ🐺🐏;𝓓𝓐𝓜𝓔𝓓𝓐🙄,NANI,1,100.0%,knockout,Konnakol,09/08/2026 14:56:11,#2L892GP,ブロスタプレイヤー,SKCEA,SKC EA,tournament
20260809T175611_Konnakol_#J99YU9QY_#2GLC89RVQ_#2L892GP_#2QUVGVYYC2_#28P8VYJY2_#9QL9229LC_MAX_GUS_NANI_MR. P_RICO_MEEPLE,EA,#J99YU9QY;#2GLC89RVQ;#2L892GP;#2QUVGVYYC2;#28P8VYJY2;#9QL9229LC,SKC|Kuru;うにょーんTT;ブロスタプレイヤー;異変だ、引き返そう！;よろんぷりぃ🐺🐏;𝓓𝓐𝓜𝓔𝓓𝓐🙄,MR. P,0,0.0%,knockout,Konnakol,09/08/2026 14:56:11,#2QUVGVYYC2,異変だ、引き返そう！,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T175611_Konnakol_#J99YU9QY_#2GLC89RVQ_#2L892GP_#2QUVGVYYC2_#28P8VYJY2_#9QL9229LC_MAX_GUS_NANI_MR. P_RICO_MEEPLE,EA,#J99YU9QY;#2GLC89RVQ;#2L892GP;#2QUVGVYYC2;#28P8VYJY2;#9QL9229LC,SKC|Kuru;うにょーんTT;ブロスタプレイヤー;異変だ、引き返そう！;よろんぷりぃ🐺🐏;𝓓𝓐𝓜𝓔𝓓𝓐🙄,RICO,0,0.0%,knockout,Konnakol,09/08/2026 14:56:11,#28P8VYJY2,よろんぷりぃ🐺🐏,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T175611_Konnakol_#J99YU9QY_#2GLC89RVQ_#2L892GP_#2QUVGVYYC2_#28P8VYJY2_#9QL9229LC_MAX_GUS_NANI_MR. P_RICO_MEEPLE,EA,#J99YU9QY;#2GLC89RVQ;#2L892GP;#2QUVGVYYC2;#28P8VYJY2;#9QL9229LC,SKC|Kuru;うにょーんTT;ブロスタプレイヤー;異変だ、引き返そう！;よろんぷりぃ🐺🐏;𝓓𝓐𝓜𝓔𝓓𝓐🙄,MEEPLE,0,0.0%,knockout,Konnakol,09/08/2026 14:56:11,#9QL9229LC,𝓓𝓐𝓜𝓔𝓓𝓐🙄,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T175330_Konnakol_#J99YU9QY_#2L892GP_#2GLC89RVQ_#2G8GQRJYLU_#C0J008QVL_#2C88R08YGP_MAX_NANI_GUS_BROCK_PIPER_COLT,EA,#J99YU9QY;#2L892GP;#2GLC89RVQ;#2G8GQRJYLU;#C0J008QVL;#2C88R08YGP,SKC|Kuru;ブロスタプレイヤー;うにょーんTT;Brawler;tg @SCRE1;Brawler,MAX,1,100.0%,knockout,Konnakol,09/08/2026 14:53:30,#J99YU9QY,SKC|Kuru,SKCEA,SKC EA,tournament
20260809T175330_Konnakol_#J99YU9QY_#2L892GP_#2GLC89RVQ_#2G8GQRJYLU_#C0J008QVL_#2C88R08YGP_MAX_NANI_GUS_BROCK_PIPER_COLT,EA,#J99YU9QY;#2L892GP;#2GLC89RVQ;#2G8GQRJYLU;#C0J008QVL;#2C88R08YGP,SKC|Kuru;ブロスタプレイヤー;うにょーんTT;Brawler;tg @SCRE1;Brawler,NANI,1,100.0%,knockout,Konnakol,09/08/2026 14:53:30,#2L892GP,ブロスタプレイヤー,SKCEA,SKC EA,tournament
20260809T175330_Konnakol_#J99YU9QY_#2L892GP_#2GLC89RVQ_#2G8GQRJYLU_#C0J008QVL_#2C88R08YGP_MAX_NANI_GUS_BROCK_PIPER_COLT,EA,#J99YU9QY;#2L892GP;#2GLC89RVQ;#2G8GQRJYLU;#C0J008QVL;#2C88R08YGP,SKC|Kuru;ブロスタプレイヤー;うにょーんTT;Brawler;tg @SCRE1;Brawler,GUS,1,100.0%,knockout,Konnakol,09/08/2026 14:53:30,#2GLC89RVQ,うにょーんTT,SKCEA,SKC EA,tournament
20260809T175330_Konnakol_#J99YU9QY_#2L892GP_#2GLC89RVQ_#2G8GQRJYLU_#C0J008QVL_#2C88R08YGP_MAX_NANI_GUS_BROCK_PIPER_COLT,EA,#J99YU9QY;#2L892GP;#2GLC89RVQ;#2G8GQRJYLU;#C0J008QVL;#2C88R08YGP,SKC|Kuru;ブロスタプレイヤー;うにょーんTT;Brawler;tg @SCRE1;Brawler,BROCK,0,0.0%,knockout,Konnakol,09/08/2026 14:53:30,#2G8GQRJYLU,Brawler,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T175330_Konnakol_#J99YU9QY_#2L892GP_#2GLC89RVQ_#2G8GQRJYLU_#C0J008QVL_#2C88R08YGP_MAX_NANI_GUS_BROCK_PIPER_COLT,EA,#J99YU9QY;#2L892GP;#2GLC89RVQ;#2G8GQRJYLU;#C0J008QVL;#2C88R08YGP,SKC|Kuru;ブロスタプレイヤー;うにょーんTT;Brawler;tg @SCRE1;Brawler,PIPER,0,0.0%,knockout,Konnakol,09/08/2026 14:53:30,#C0J008QVL,tg @SCRE1,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T175330_Konnakol_#J99YU9QY_#2L892GP_#2GLC89RVQ_#2G8GQRJYLU_#C0J008QVL_#2C88R08YGP_MAX_NANI_GUS_BROCK_PIPER_COLT,EA,#J99YU9QY;#2L892GP;#2GLC89RVQ;#2G8GQRJYLU;#C0J008QVL;#2C88R08YGP,SKC|Kuru;ブロスタプレイヤー;うにょーんTT;Brawler;tg @SCRE1;Brawler,COLT,0,0.0%,knockout,Konnakol,09/08/2026 14:53:30,#2C88R08YGP,Brawler,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T175143_Konnakol_#J99YU9QY_#2L892GP_#P0UGUUGRP_#RJ0UV2029_#2YLL9VU0J_#QPJLJP8R_BROCK_NANI_BOLT_BOLT_KIT_MEG,EA,#J99YU9QY;#2L892GP;#P0UGUUGRP;#RJ0UV2029;#2YLL9VU0J;#QPJLJP8R,SKC|Kuru;ブロスタプレイヤー;핑크아보카도;ㄱㅌㅎㄴㅈㅊㄱ;몰라;カズ,BROCK,0,0.0%,knockout,Konnakol,09/08/2026 14:51:43,#J99YU9QY,SKC|Kuru,SKCEA,SKC EA,tournament
20260809T175143_Konnakol_#J99YU9QY_#2L892GP_#P0UGUUGRP_#RJ0UV2029_#2YLL9VU0J_#QPJLJP8R_BROCK_NANI_BOLT_BOLT_KIT_MEG,EA,#J99YU9QY;#2L892GP;#P0UGUUGRP;#RJ0UV2029;#2YLL9VU0J;#QPJLJP8R,SKC|Kuru;ブロスタプレイヤー;핑크아보카도;ㄱㅌㅎㄴㅈㅊㄱ;몰라;カズ,NANI,0,0.0%,knockout,Konnakol,09/08/2026 14:51:43,#2L892GP,ブロスタプレイヤー,SKCEA,SKC EA,tournament
20260809T175143_Konnakol_#J99YU9QY_#2L892GP_#P0UGUUGRP_#RJ0UV2029_#2YLL9VU0J_#QPJLJP8R_BROCK_NANI_BOLT_BOLT_KIT_MEG,EA,#J99YU9QY;#2L892GP;#P0UGUUGRP;#RJ0UV2029;#2YLL9VU0J;#QPJLJP8R,SKC|Kuru;ブロスタプレイヤー;핑크아보카도;ㄱㅌㅎㄴㅈㅊㄱ;몰라;カズ,BOLT,0,0.0%,knockout,Konnakol,09/08/2026 14:51:43,#P0UGUUGRP,핑크아보카도,SKCEA,SKC EA,tournament
20260809T175143_Konnakol_#J99YU9QY_#2L892GP_#P0UGUUGRP_#RJ0UV2029_#2YLL9VU0J_#QPJLJP8R_BROCK_NANI_BOLT_BOLT_KIT_MEG,EA,#J99YU9QY;#2L892GP;#P0UGUUGRP;#RJ0UV2029;#2YLL9VU0J;#QPJLJP8R,SKC|Kuru;ブロスタプレイヤー;핑크아보카도;ㄱㅌㅎㄴㅈㅊㄱ;몰라;カズ,BOLT,1,100.0%,knockout,Konnakol,09/08/2026 14:51:43,#RJ0UV2029,ㄱㅌㅎㄴㅈㅊㄱ,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T175143_Konnakol_#J99YU9QY_#2L892GP_#P0UGUUGRP_#RJ0UV2029_#2YLL9VU0J_#QPJLJP8R_BROCK_NANI_BOLT_BOLT_KIT_MEG,EA,#J99YU9QY;#2L892GP;#P0UGUUGRP;#RJ0UV2029;#2YLL9VU0J;#QPJLJP8R,SKC|Kuru;ブロスタプレイヤー;핑크아보카도;ㄱㅌㅎㄴㅈㅊㄱ;몰라;カズ,KIT,1,100.0%,knockout,Konnakol,09/08/2026 14:51:43,#2YLL9VU0J,몰라,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T175143_Konnakol_#J99YU9QY_#2L892GP_#P0UGUUGRP_#RJ0UV2029_#2YLL9VU0J_#QPJLJP8R_BROCK_NANI_BOLT_BOLT_KIT_MEG,EA,#J99YU9QY;#2L892GP;#P0UGUUGRP;#RJ0UV2029;#2YLL9VU0J;#QPJLJP8R,SKC|Kuru;ブロスタプレイヤー;핑크아보카도;ㄱㅌㅎㄴㅈㅊㄱ;몰라;カズ,MEG,1,100.0%,knockout,Konnakol,09/08/2026 14:51:43,#QPJLJP8R,カズ,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T175003_Konnakol_#J99YU9QY_#2L892GP_#CPGG2L0CR_#YC0JPCL0R_#LUC9L2UG0_#9QLRGJULR_BROCK_NANI_JACKY_CROW_FANG_BROCK,EA,#J99YU9QY;#2L892GP;#CPGG2L0CR;#YC0JPCL0R;#LUC9L2UG0;#9QLRGJULR,SKC|Kuru;ブロスタプレイヤー;Maple;바바밥바람;ヘソスウ;𝕾|𝕵𝖎𝖍𝖔𝖔,BROCK,1,100.0%,knockout,Konnakol,09/08/2026 14:50:03,#J99YU9QY,SKC|Kuru,SKCEA,SKC EA,tournament
20260809T175003_Konnakol_#J99YU9QY_#2L892GP_#CPGG2L0CR_#YC0JPCL0R_#LUC9L2UG0_#9QLRGJULR_BROCK_NANI_JACKY_CROW_FANG_BROCK,EA,#J99YU9QY;#2L892GP;#CPGG2L0CR;#YC0JPCL0R;#LUC9L2UG0;#9QLRGJULR,SKC|Kuru;ブロスタプレイヤー;Maple;바바밥바람;ヘソスウ;𝕾|𝕵𝖎𝖍𝖔𝖔,NANI,1,100.0%,knockout,Konnakol,09/08/2026 14:50:03,#2L892GP,ブロスタプレイヤー,SKCEA,SKC EA,tournament
20260809T175003_Konnakol_#J99YU9QY_#2L892GP_#CPGG2L0CR_#YC0JPCL0R_#LUC9L2UG0_#9QLRGJULR_BROCK_NANI_JACKY_CROW_FANG_BROCK,EA,#J99YU9QY;#2L892GP;#CPGG2L0CR;#YC0JPCL0R;#LUC9L2UG0;#9QLRGJULR,SKC|Kuru;ブロスタプレイヤー;Maple;바바밥바람;ヘソスウ;𝕾|𝕵𝖎𝖍𝖔𝖔,JACKY,1,100.0%,knockout,Konnakol,09/08/2026 14:50:03,#CPGG2L0CR,Maple,SKCEA,SKC EA,tournament
20260809T175003_Konnakol_#J99YU9QY_#2L892GP_#CPGG2L0CR_#YC0JPCL0R_#LUC9L2UG0_#9QLRGJULR_BROCK_NANI_JACKY_CROW_FANG_BROCK,EA,#J99YU9QY;#2L892GP;#CPGG2L0CR;#YC0JPCL0R;#LUC9L2UG0;#9QLRGJULR,SKC|Kuru;ブロスタプレイヤー;Maple;바바밥바람;ヘソスウ;𝕾|𝕵𝖎𝖍𝖔𝖔,CROW,0,0.0%,knockout,Konnakol,09/08/2026 14:50:03,#YC0JPCL0R,바바밥바람,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T175003_Konnakol_#J99YU9QY_#2L892GP_#CPGG2L0CR_#YC0JPCL0R_#LUC9L2UG0_#9QLRGJULR_BROCK_NANI_JACKY_CROW_FANG_BROCK,EA,#J99YU9QY;#2L892GP;#CPGG2L0CR;#YC0JPCL0R;#LUC9L2UG0;#9QLRGJULR,SKC|Kuru;ブロスタプレイヤー;Maple;바바밥바람;ヘソスウ;𝕾|𝕵𝖎𝖍𝖔𝖔,FANG,0,0.0%,knockout,Konnakol,09/08/2026 14:50:03,#LUC9L2UG0,ヘソスウ,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T175003_Konnakol_#J99YU9QY_#2L892GP_#CPGG2L0CR_#YC0JPCL0R_#LUC9L2UG0_#9QLRGJULR_BROCK_NANI_JACKY_CROW_FANG_BROCK,EA,#J99YU9QY;#2L892GP;#CPGG2L0CR;#YC0JPCL0R;#LUC9L2UG0;#9QLRGJULR,SKC|Kuru;ブロスタプレイヤー;Maple;바바밥바람;ヘソスウ;𝕾|𝕵𝖎𝖍𝖔𝖔,BROCK,0,0.0%,knockout,Konnakol,09/08/2026 14:50:03,#9QLRGJULR,𝕾|𝕵𝖎𝖍𝖔𝖔,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T174709_Konnakol_#J99YU9QY_#2L892GP_#2Q8VRLGQG2_#V9G9L9JUG_#C2CGUJY0Y_#29YL8LQ22C_BROCK_NANI_COLT_PIPER_TICK_BROCK,EA,#J99YU9QY;#2L892GP;#2Q8VRLGQG2;#V9G9L9JUG;#C2CGUJY0Y;#29YL8LQ22C,SKC|Kuru;ブロスタプレイヤー;Shelly;Brawler;tg @SCRE1;тг-bladebots_bs,BROCK,1,100.0%,knockout,Konnakol,09/08/2026 14:47:09,#J99YU9QY,SKC|Kuru,SKCEA,SKC EA,tournament
20260809T174709_Konnakol_#J99YU9QY_#2L892GP_#2Q8VRLGQG2_#V9G9L9JUG_#C2CGUJY0Y_#29YL8LQ22C_BROCK_NANI_COLT_PIPER_TICK_BROCK,EA,#J99YU9QY;#2L892GP;#2Q8VRLGQG2;#V9G9L9JUG;#C2CGUJY0Y;#29YL8LQ22C,SKC|Kuru;ブロスタプレイヤー;Shelly;Brawler;tg @SCRE1;тг-bladebots_bs,NANI,1,100.0%,knockout,Konnakol,09/08/2026 14:47:09,#2L892GP,ブロスタプレイヤー,SKCEA,SKC EA,tournament
20260809T174709_Konnakol_#J99YU9QY_#2L892GP_#2Q8VRLGQG2_#V9G9L9JUG_#C2CGUJY0Y_#29YL8LQ22C_BROCK_NANI_COLT_PIPER_TICK_BROCK,EA,#J99YU9QY;#2L892GP;#2Q8VRLGQG2;#V9G9L9JUG;#C2CGUJY0Y;#29YL8LQ22C,SKC|Kuru;ブロスタプレイヤー;Shelly;Brawler;tg @SCRE1;тг-bladebots_bs,COLT,1,100.0%,knockout,Konnakol,09/08/2026 14:47:09,#2Q8VRLGQG2,Shelly,SKCEA,SKC EA,tournament
20260809T174709_Konnakol_#J99YU9QY_#2L892GP_#2Q8VRLGQG2_#V9G9L9JUG_#C2CGUJY0Y_#29YL8LQ22C_BROCK_NANI_COLT_PIPER_TICK_BROCK,EA,#J99YU9QY;#2L892GP;#2Q8VRLGQG2;#V9G9L9JUG;#C2CGUJY0Y;#29YL8LQ22C,SKC|Kuru;ブロスタプレイヤー;Shelly;Brawler;tg @SCRE1;тг-bladebots_bs,PIPER,0,0.0%,knockout,Konnakol,09/08/2026 14:47:09,#V9G9L9JUG,Brawler,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T174709_Konnakol_#J99YU9QY_#2L892GP_#2Q8VRLGQG2_#V9G9L9JUG_#C2CGUJY0Y_#29YL8LQ22C_BROCK_NANI_COLT_PIPER_TICK_BROCK,EA,#J99YU9QY;#2L892GP;#2Q8VRLGQG2;#V9G9L9JUG;#C2CGUJY0Y;#29YL8LQ22C,SKC|Kuru;ブロスタプレイヤー;Shelly;Brawler;tg @SCRE1;тг-bladebots_bs,TICK,0,0.0%,knockout,Konnakol,09/08/2026 14:47:09,#C2CGUJY0Y,tg @SCRE1,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T174709_Konnakol_#J99YU9QY_#2L892GP_#2Q8VRLGQG2_#V9G9L9JUG_#C2CGUJY0Y_#29YL8LQ22C_BROCK_NANI_COLT_PIPER_TICK_BROCK,EA,#J99YU9QY;#2L892GP;#2Q8VRLGQG2;#V9G9L9JUG;#C2CGUJY0Y;#29YL8LQ22C,SKC|Kuru;ブロスタプレイヤー;Shelly;Brawler;tg @SCRE1;тг-bladebots_bs,BROCK,0,0.0%,knockout,Konnakol,09/08/2026 14:47:09,#29YL8LQ22C,тг-bladebots_bs,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T174521_Konnakol_#2L892GP_#J99YU9QY_#2QJ8G9JJRG_#2QGP98GPR_#28YP2PYGV_#L9J8YUU99_NANI_BROCK_GRAY_PIPER_PEARL_NORI,EA,#2L892GP;#J99YU9QY;#2QJ8G9JJRG;#2QGP98GPR;#28YP2PYGV;#L9J8YUU99,ブロスタプレイヤー;SKC|Kuru;YAMA;진드;𝙄𝙖𝙣;ʚ킹왕짱어린이ɞ,NANI,0,0.0%,knockout,Konnakol,09/08/2026 14:45:21,#2L892GP,ブロスタプレイヤー,SKCEA,SKC EA,tournament
20260809T174521_Konnakol_#2L892GP_#J99YU9QY_#2QJ8G9JJRG_#2QGP98GPR_#28YP2PYGV_#L9J8YUU99_NANI_BROCK_GRAY_PIPER_PEARL_NORI,EA,#2L892GP;#J99YU9QY;#2QJ8G9JJRG;#2QGP98GPR;#28YP2PYGV;#L9J8YUU99,ブロスタプレイヤー;SKC|Kuru;YAMA;진드;𝙄𝙖𝙣;ʚ킹왕짱어린이ɞ,BROCK,0,0.0%,knockout,Konnakol,09/08/2026 14:45:21,#J99YU9QY,SKC|Kuru,SKCEA,SKC EA,tournament
20260809T174521_Konnakol_#2L892GP_#J99YU9QY_#2QJ8G9JJRG_#2QGP98GPR_#28YP2PYGV_#L9J8YUU99_NANI_BROCK_GRAY_PIPER_PEARL_NORI,EA,#2L892GP;#J99YU9QY;#2QJ8G9JJRG;#2QGP98GPR;#28YP2PYGV;#L9J8YUU99,ブロスタプレイヤー;SKC|Kuru;YAMA;진드;𝙄𝙖𝙣;ʚ킹왕짱어린이ɞ,GRAY,0,0.0%,knockout,Konnakol,09/08/2026 14:45:21,#2QJ8G9JJRG,YAMA,SKCEA,SKC EA,tournament
20260809T174521_Konnakol_#2L892GP_#J99YU9QY_#2QJ8G9JJRG_#2QGP98GPR_#28YP2PYGV_#L9J8YUU99_NANI_BROCK_GRAY_PIPER_PEARL_NORI,EA,#2L892GP;#J99YU9QY;#2QJ8G9JJRG;#2QGP98GPR;#28YP2PYGV;#L9J8YUU99,ブロスタプレイヤー;SKC|Kuru;YAMA;진드;𝙄𝙖𝙣;ʚ킹왕짱어린이ɞ,PIPER,1,100.0%,knockout,Konnakol,09/08/2026 14:45:21,#2QGP98GPR,진드,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T174521_Konnakol_#2L892GP_#J99YU9QY_#2QJ8G9JJRG_#2QGP98GPR_#28YP2PYGV_#L9J8YUU99_NANI_BROCK_GRAY_PIPER_PEARL_NORI,EA,#2L892GP;#J99YU9QY;#2QJ8G9JJRG;#2QGP98GPR;#28YP2PYGV;#L9J8YUU99,ブロスタプレイヤー;SKC|Kuru;YAMA;진드;𝙄𝙖𝙣;ʚ킹왕짱어린이ɞ,PEARL,1,100.0%,knockout,Konnakol,09/08/2026 14:45:21,#28YP2PYGV,𝙄𝙖𝙣,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T174521_Konnakol_#2L892GP_#J99YU9QY_#2QJ8G9JJRG_#2QGP98GPR_#28YP2PYGV_#L9J8YUU99_NANI_BROCK_GRAY_PIPER_PEARL_NORI,EA,#2L892GP;#J99YU9QY;#2QJ8G9JJRG;#2QGP98GPR;#28YP2PYGV;#L9J8YUU99,ブロスタプレイヤー;SKC|Kuru;YAMA;진드;𝙄𝙖𝙣;ʚ킹왕짱어린이ɞ,NORI,1,100.0%,knockout,Konnakol,09/08/2026 14:45:21,#L9J8YUU99,ʚ킹왕짱어린이ɞ,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T174401_Konnakol_#J99YU9QY_#2L892GP_#QUG0UCU8U_#GQRUGY88U_#PQG02PUQ2_#9RPR8YJPG_BROCK_NANI_BIBI_GENE_GIGI_BUSTER,EA,#J99YU9QY;#2L892GP;#QUG0UCU8U;#GQRUGY88U;#PQG02PUQ2;#9RPR8YJPG,SKC|Kuru;ブロスタプレイヤー;qazplm;🇯🇵Ryou💙;WBA｜👻棒球使者🗡;mememaster,BROCK,1,100.0%,knockout,Konnakol,09/08/2026 14:44:01,#J99YU9QY,SKC|Kuru,SKCEA,SKC EA,tournament
20260809T174401_Konnakol_#J99YU9QY_#2L892GP_#QUG0UCU8U_#GQRUGY88U_#PQG02PUQ2_#9RPR8YJPG_BROCK_NANI_BIBI_GENE_GIGI_BUSTER,EA,#J99YU9QY;#2L892GP;#QUG0UCU8U;#GQRUGY88U;#PQG02PUQ2;#9RPR8YJPG,SKC|Kuru;ブロスタプレイヤー;qazplm;🇯🇵Ryou💙;WBA｜👻棒球使者🗡;mememaster,NANI,1,100.0%,knockout,Konnakol,09/08/2026 14:44:01,#2L892GP,ブロスタプレイヤー,SKCEA,SKC EA,tournament
20260809T174401_Konnakol_#J99YU9QY_#2L892GP_#QUG0UCU8U_#GQRUGY88U_#PQG02PUQ2_#9RPR8YJPG_BROCK_NANI_BIBI_GENE_GIGI_BUSTER,EA,#J99YU9QY;#2L892GP;#QUG0UCU8U;#GQRUGY88U;#PQG02PUQ2;#9RPR8YJPG,SKC|Kuru;ブロスタプレイヤー;qazplm;🇯🇵Ryou💙;WBA｜👻棒球使者🗡;mememaster,BIBI,1,100.0%,knockout,Konnakol,09/08/2026 14:44:01,#QUG0UCU8U,qazplm,SKCEA,SKC EA,tournament
20260809T174401_Konnakol_#J99YU9QY_#2L892GP_#QUG0UCU8U_#GQRUGY88U_#PQG02PUQ2_#9RPR8YJPG_BROCK_NANI_BIBI_GENE_GIGI_BUSTER,EA,#J99YU9QY;#2L892GP;#QUG0UCU8U;#GQRUGY88U;#PQG02PUQ2;#9RPR8YJPG,SKC|Kuru;ブロスタプレイヤー;qazplm;🇯🇵Ryou💙;WBA｜👻棒球使者🗡;mememaster,GENE,0,0.0%,knockout,Konnakol,09/08/2026 14:44:01,#GQRUGY88U,🇯🇵Ryou💙,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T174401_Konnakol_#J99YU9QY_#2L892GP_#QUG0UCU8U_#GQRUGY88U_#PQG02PUQ2_#9RPR8YJPG_BROCK_NANI_BIBI_GENE_GIGI_BUSTER,EA,#J99YU9QY;#2L892GP;#QUG0UCU8U;#GQRUGY88U;#PQG02PUQ2;#9RPR8YJPG,SKC|Kuru;ブロスタプレイヤー;qazplm;🇯🇵Ryou💙;WBA｜👻棒球使者🗡;mememaster,GIGI,0,0.0%,knockout,Konnakol,09/08/2026 14:44:01,#PQG02PUQ2,WBA｜👻棒球使者🗡,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T174401_Konnakol_#J99YU9QY_#2L892GP_#QUG0UCU8U_#GQRUGY88U_#PQG02PUQ2_#9RPR8YJPG_BROCK_NANI_BIBI_GENE_GIGI_BUSTER,EA,#J99YU9QY;#2L892GP;#QUG0UCU8U;#GQRUGY88U;#PQG02PUQ2;#9RPR8YJPG,SKC|Kuru;ブロスタプレイヤー;qazplm;🇯🇵Ryou💙;WBA｜👻棒球使者🗡;mememaster,BUSTER,0,0.0%,knockout,Konnakol,09/08/2026 14:44:01,#9RPR8YJPG,mememaster,OPONENTE_T1,DESCONHECIDO T1,tournament
20260809T174149_Konnakol_#J99YU9QY_#2L892GP_#L9JVJVQQ9_#YQPYYC8LU_#99YQU2GC0_#LPUQYRCU_BROCK_NANI_KAZE_MORTIS_R-T_OTIS,EA,#J99YU9QY;#2L892GP;#L9JVJVQQ9;#YQPYYC8LU;#99YQU2GC0;#LPUQYRCU,SKC|Kuru;ブロスタプレイヤー;☥El persona☥;かずトロ;小鷗❣️;12345堡,BROCK,1,100.0%,knockout,Konnakol,09/08/2026 14:41:49,#J99YU9QY,SKC|Kuru,SKCEA,SKC EA,tournament
20260809T174149_Konnakol_#J99YU9QY_#2L892GP_#L9JVJVQQ9_#YQPYYC8LU_#99YQU2GC0_#LPUQYRCU_BROCK_NANI_KAZE_MORTIS_R-T_OTIS,EA,#J99YU9QY;#2L892GP;#L9JVJVQQ9;#YQPYYC8LU;#99YQU2GC0;#LPUQYRCU,SKC|Kuru;ブロスタプレイヤー;☥El persona☥;かずトロ;小鷗❣️;12345堡,NANI,1,100.0%,knockout,Konnakol,09/08/2026 14:41:49,#2L892GP,ブロスタプレイヤー,SKCEA,SKC EA,tournament
20260809T174149_Konnakol_#J99YU9QY_#2L892GP_#L9JVJVQQ9_#YQPYYC8LU_#99YQU2GC0_#LPUQYRCU_BROCK_NANI_KAZE_MORTIS_R-T_OTIS,EA,#J99YU9QY;#2L892GP;#L9JVJVQQ9;#YQPYYC8LU;#99YQU2GC0;#LPUQYRCU,SKC|Kuru;ブロスタプレイヤー;☥El persona☥;かずトロ;小鷗❣️;12345堡,KAZE,1,100.0%,knockout,Konnakol,09/08/2026 14:41:49,#L9JVJVQQ9,☥El persona☥,SKCEA,SKC EA,tournament
20260809T174149_Konnakol_#J99YU9QY_#2L892GP_#L9JVJVQQ9_#YQPYYC8LU_#99YQU2GC0_#LPUQYRCU_BROCK_NANI_KAZE_MORTIS_R-T_OTIS,EA,#J99YU9QY;#2L892GP;#L9JVJVQQ9;#YQPYYC8LU;#99YQU2GC0;#LPUQYRCU,SKC|Kuru;ブロスタプレイヤー;☥El persona☥;かずトロ;小鷗❣️;12345堡,MORTIS,0,0.0%,knockout,Konnakol,09/08/2026 14:41:49,#YQPYYC8LU,かずトロ,OPONENTE_T1,DESCONHECIDO T1,tournament
